time,Position,Velocity,Altitude
37.5, 4222.4, 90, 3328.94
37.55, 4227.63, 90, 3329.52
37.6, 4232.72, 90, 3329.98
37.65, 4237.97, 90, 3330.57
37.7, 4243.5, 90, 3331.38
37.75, 4248.9, 90, 3332.08
37.8, 4254.3, 90, 3332.79
37.85, 4259.65, 90, 3333.45
37.9, 4264.94, 90, 3334.07
37.95, 4270.36, 90, 3334.79
38, 4275.42, 90, 3335.23
38.05, 4280.52, 90, 3335.7
38.1, 4285.83, 90, 3336.33
38.15, 4291.18, 90, 3336.99
38.2, 4296.51, 90, 3337.64
38.25, 4301.92, 90, 3338.35
38.3, 4307.33, 90, 3339.05
38.35, 4312.5, 90, 3339.57
38.4, 4317.65, 90, 3340.08
38.45, 4322.96, 90, 3340.7
38.5, 4328.28, 90, 3341.34
38.55, 4333.51, 90, 3341.9
38.6, 4338.66, 90, 3342.4
38.65, 4343.86, 90, 3342.94
38.7, 4349.11, 90, 3343.51
38.75, 4354.23, 90, 3343.99
38.8, 4359.36, 90, 3344.48
38.85, 4364.55, 90, 3345.01
38.9, 4369.75, 90, 3345.54
38.95, 4374.96, 90, 3346.08
39, 4380.3, 90, 3346.73
39.05, 4385.76, 90, 3347.46
39.1, 4390.84, 90, 3347.9
39.15, 4396.08, 90, 3348.47
39.2, 4401.4, 90, 3349.09
39.25, 4406.86, 90, 3349.82
39.3, 4411.93, 90, 3350.26
39.35, 4417.13, 90, 3350.79
39.4, 4422.19, 90, 3351.21
39.45, 4427.42, 90, 3351.76
39.5, 4432.8, 90, 3352.43
39.55, 4438.28, 90, 3353.17
39.6, 4443.46, 90, 3353.68
39.65, 4448.69, 90, 3354.23
39.7, 4453.79, 90, 3354.69
39.75, 4458.91, 90, 3355.15
39.8, 4464.09, 90, 3355.66
39.85, 4469.32, 90, 3356.22
39.9, 4474.43, 90, 3356.68
39.95, 4479.65, 90, 3357.22
40, 4484.85, 90, 3357.74
40.05, 4490.15, 90, 3358.34
40.1, 4495.55, 90, 3359.01
40.15, 4500.99, 90, 3359.71
40.2, 4506.18, 90, 3360.23
40.25, 4511.46, 90, 3360.81
40.3, 4516.75, 90, 3361.4
40.35, 4521.96, 90, 3361.93
40.4, 4527.17, 90, 3362.46
40.45, 4532.31, 90, 3362.93
40.5, 4537.44, 90, 3363.39
40.55, 4542.58, 90, 3363.87
40.6, 4547.87, 90, 3364.46
40.65, 4552.93, 90, 3364.87
40.7, 4558.08, 90, 3365.35
40.75, 4563.23, 90, 3365.83
40.8, 4568.4, 90, 3366.33
40.85, 4573.56, 90, 3366.81
40.9, 4578.74, 90, 3367.31
40.95, 4584, 90, 3367.87
41, 4589.04, 90, 3368.27
41.05, 4594.1, 90, 3368.68
41.1, 4599.2, 90, 3369.12
41.15, 4604.33, 90, 3369.58
41.2, 4609.54, 90, 3370.1
41.25, 4614.52, 90, 3370.45
41.3, 4619.55, 90, 3370.84
41.35, 4624.76, 90, 3371.36
41.4, 4629.92, 90, 3371.84
41.45, 4635.25, 90, 3372.44
41.5, 4640.49, 90, 3372.98
41.55, 4645.75, 90, 3373.53
41.6, 4650.86, 90, 3373.98
41.65, 4656.07, 90, 3374.49
41.7, 4661.13, 90, 3374.89
41.75, 4666.47, 90, 3375.5
41.8, 4671.69, 90, 3376.02
41.85, 4676.76, 90, 3376.43
41.9, 4682.06, 90, 3377.02
41.95, 4687.14, 90, 3377.43
42, 4692.26, 90, 3377.88
42.05, 4697.58, 90, 3378.47
42.1, 4702.76, 90, 3378.96
42.15, 4707.91, 90, 3379.42
42.2, 4713.21, 90, 3380
42.25, 4718.46, 90, 3380.54
42.3, 4723.61, 90, 3381
42.35, 4728.86, 90, 3381.54
42.4, 4734.16, 90, 3382.11
42.45, 4739.41, 90, 3382.65
42.5, 4744.73, 90, 3383.23
42.55, 4750.11, 90, 3383.86
42.6, 4755.32, 90, 3384.37
42.65, 4760.57, 90, 3384.9
42.7, 4765.89, 90, 3385.49
42.75, 4771.06, 90, 3385.96
42.8, 4776.43, 90, 3386.57
42.85, 4781.58, 90, 3387.04
42.9, 4786.86, 90, 3387.59
42.95, 4792.33, 90, 3388.28
43, 4797.42, 90, 3388.69
43.05, 4802.7, 90, 3389.24
43.1, 4807.8, 90, 3389.67
43.15, 4812.94, 90, 3390.12
43.2, 4818.03, 90, 3390.54
43.25, 4823.06, 90, 3390.91
43.3, 4828.3, 90, 3391.43
43.35, 4833.57, 90, 3391.97
43.4, 4838.61, 90, 3392.35
43.45, 4843.71, 90, 3392.77
43.5, 4848.79, 90, 3393.17
43.55, 4853.96, 90, 3393.64
43.6, 4859.31, 90, 3394.23
43.65, 4864.6, 90, 3394.79
43.7, 4869.72, 90, 3395.22
43.75, 4874.89, 90, 3395.69
43.8, 4879.99, 90, 3396.11
43.85, 4885.26, 90, 3396.64
43.9, 4890.45, 90, 3397.12
43.95, 4895.53, 90, 3397.52
44, 4900.71, 90, 3397.99
44.05, 4905.81, 90, 3398.42
44.1, 4910.95, 90, 3398.86
44.15, 4916.03, 90, 3399.26
44.2, 4921.1, 90, 3399.65
44.25, 4926.39, 90, 3400.2
44.3, 4931.34, 90, 3400.51
44.35, 4936.65, 90, 3401.06
44.4, 4941.94, 90, 3401.61
44.45, 4947.4, 90, 3402.27
44.5, 4952.59, 90, 3402.75
44.55, 4957.76, 90, 3403.21
44.6, 4963.05, 90, 3403.75
44.65, 4968.38, 90, 3404.32
44.7, 4973.55, 90, 3404.78
44.75, 4978.63, 90, 3405.18
44.8, 4983.76, 90, 3405.61
44.85, 4989.12, 90, 3406.19
44.9, 4994.05, 90, 3406.48
44.95, 4999.36, 90, 3407.04
45, 5004.42, 90, 3407.42
45.05, 5009.53, 90, 3407.84
45.1, 5014.72, 90, 3408.3
45.15, 5019.97, 90, 3408.82
45.2, 5025.13, 90, 3409.26
45.25, 5030.24, 90, 3409.68
45.3, 5035.35, 90, 3410.09
45.35, 5040.53, 90, 3410.55
45.4, 5045.62, 90, 3410.95
45.45, 5050.9, 90, 3411.48
45.5, 5055.83, 90, 3411.77
45.55, 5060.87, 90, 3412.13
45.6, 5066.08, 90, 3412.61
45.65, 5071.33, 90, 3413.12
45.7, 5076.51, 90, 3413.57
45.75, 5081.54, 90, 3413.93
45.8, 5086.63, 90, 3414.33
45.85, 5091.76, 90, 3414.75
45.9, 5096.89, 90, 3415.17
45.95, 5102.04, 90, 3415.61
46, 5107.41, 90, 3416.19
46.05, 5112.62, 90, 3416.67
46.1, 5117.69, 90, 3417.05
46.15, 5122.7, 90, 3417.38
46.2, 5127.69, 90, 3417.71
46.25, 5132.92, 90, 3418.2
46.3, 5138.06, 90, 3418.63
46.35, 5143.3, 90, 3419.12
46.4, 5148.4, 90, 3419.52
46.45, 5153.53, 90, 3419.94
46.5, 5158.76, 90, 3420.42
46.55, 5163.9, 90, 3420.84
46.6, 5168.96, 90, 3421.21
46.65, 5174.06, 90, 3421.61
46.7, 5179.07, 90, 3421.95
46.75, 5184.06, 90, 3422.27
46.8, 5189.22, 90, 3422.71
46.85, 5194.19, 90, 3423.02
46.9, 5199.29, 90, 3423.41
46.95, 5204.35, 90, 3423.78
47, 5209.42, 90, 3424.16
47.05, 5214.52, 90, 3424.55
47.1, 5219.62, 90, 3424.94
47.15, 5224.63, 90, 3425.28
47.2, 5229.8, 90, 3425.72
47.25, 5234.72, 90, 3426
47.3, 5239.87, 90, 3426.42
47.35, 5244.71, 90, 3426.64
47.4, 5249.65, 90, 3426.93
47.45, 5254.79, 90, 3427.35
47.5, 5260.04, 90, 3427.84
47.55, 5265.12, 90, 3428.22
47.6, 5270.27, 90, 3428.64
47.65, 5275.48, 90, 3429.1
47.7, 5280.54, 90, 3429.47
47.75, 5285.69, 90, 3429.89
47.8, 5290.8, 90, 3430.28
47.85, 5295.99, 90, 3430.73
47.9, 5301.23, 90, 3431.21
47.95, 5306.32, 90, 3431.59
48, 5311.39, 90, 3431.96
48.05, 5316.2, 90, 3432.16
48.1, 5321.43, 90, 3432.63
48.15, 5326.45, 90, 3432.96
48.2, 5331.58, 90, 3433.37
48.25, 5336.72, 90, 3433.79
48.3, 5342.06, 90, 3434.32
48.35, 5347.16, 90, 3434.71
48.4, 5352.3, 90, 3435.12
48.45, 5357.39, 90, 3435.5
48.5, 5362.7, 90, 3436.02
48.55, 5367.85, 90, 3436.43
48.6, 5372.92, 90, 3436.8
48.65, 5377.94, 90, 3437.13
48.7, 5382.98, 90, 3437.48
48.75, 5387.9, 90, 3437.75
48.8, 5393.01, 90, 3438.14
48.85, 5397.99, 90, 3438.44
48.9, 5402.93, 90, 3438.72
48.95, 5408.07, 90, 3439.13
49, 5413.19, 90, 3439.52
49.05, 5418.39, 90, 3439.97
49.1, 5423.32, 90, 3440.24
49.15, 5428.54, 90, 3440.7
49.2, 5433.71, 90, 3441.12
49.25, 5438.76, 90, 3441.47
49.3, 5443.89, 90, 3441.88
49.35, 5449.14, 90, 3442.35
49.4, 5454.28, 90, 3442.75
49.45, 5459.2, 90, 3443.02
49.5, 5464.38, 90, 3443.45
49.55, 5469.37, 90, 3443.75
49.6, 5474.26, 90, 3444
49.65, 5479.35, 90, 3444.37
49.7, 5484.52, 90, 3444.79
49.75, 5489.6, 90, 3445.16
49.8, 5494.61, 90, 3445.48
49.85, 5499.53, 90, 3445.74
49.9, 5504.67, 90, 3446.14
49.95, 5509.89, 90, 3446.59
50, 5515.14, 90, 3447.06
50.05, 5520.01, 90, 3447.3
50.1, 5525.08, 90, 3447.65
50.15, 5530.18, 90, 3448.02
50.2, 5534.97, 90, 3448.21
50.25, 5540.1, 90, 3448.59
50.3, 5545.13, 90, 3448.93
50.35, 5550.3, 90, 3449.34
50.4, 5555.35, 90, 3449.68
50.45, 5560.43, 90, 3450.04
50.5, 5565.38, 90, 3450.32
50.55, 5570.44, 90, 3450.67
50.6, 5575.62, 90, 3451.09
50.65, 5580.64, 90, 3451.41
50.7, 5585.64, 90, 3451.72
50.75, 5590.79, 90, 3452.12
50.8, 5595.93, 90, 3452.52
50.85, 5601.18, 90, 3452.99
50.9, 5606.15, 90, 3453.27
50.95, 5611.18, 90, 3453.6
51, 5616.27, 90, 3453.96
51.05, 5621.42, 90, 3454.37
51.1, 5626.5, 90, 3454.72
51.15, 5631.56, 90, 3455.06
51.2, 5636.65, 90, 3455.42
51.25, 5641.72, 90, 3455.77
51.3, 5646.72, 90, 3456.08
51.35, 5651.86, 90, 3456.48
51.4, 5656.81, 90, 3456.75
51.45, 5661.91, 90, 3457.11
51.5, 5666.97, 90, 3457.45
51.55, 5672.11, 90, 3457.84
51.6, 5677.25, 90, 3458.23
51.65, 5682.22, 90, 3458.53
51.7, 5687.14, 90, 3458.78
51.75, 5692.24, 90, 3459.15
51.8, 5697.51, 90, 3459.61
51.85, 5702.7, 90, 3460.03
51.9, 5707.86, 90, 3460.43
51.95, 5712.98, 90, 3460.81
52, 5718.02, 90, 3461.13
52.05, 5723.18, 90, 3461.54
52.1, 5728.36, 90, 3461.95
52.15, 5733.56, 90, 3462.37
52.2, 5738.46, 90, 3462.61
52.25, 5743.46, 90, 3462.91
52.3, 5748.57, 90, 3463.28
52.35, 5753.63, 90, 3463.62
52.4, 5758.78, 90, 3464.01
52.45, 5764, 90, 3464.44
52.5, 5768.95, 90, 3464.71
52.55, 5774.03, 90, 3465.06
52.6, 5779.13, 90, 3465.42
52.65, 5784.27, 90, 3465.8
52.7, 5789.39, 90, 3466.17
52.75, 5794.52, 90, 3466.55
52.8, 5799.53, 90, 3466.86
52.85, 5804.6, 90, 3467.2
52.9, 5809.7, 90, 3467.56
52.95, 5814.79, 90, 3467.91
53, 5819.45, 90, 3468.01
53.05, 5824.66, 90, 3468.43
53.1, 5829.64, 90, 3468.71
53.15, 5834.76, 90, 3469.08
53.2, 5839.62, 90, 3469.3
53.25, 5844.59, 90, 3469.58
53.3, 5849.72, 90, 3469.95
53.35, 5854.9, 90, 3470.36
53.4, 5859.92, 90, 3470.67
53.45, 5865.16, 90, 3471.1
53.5, 5870.2, 90, 3471.42
53.55, 5875.04, 90, 3471.62
53.6, 5880.19, 90, 3472
53.65, 5885.19, 90, 3472.3
53.7, 5890.28, 90, 3472.65
53.75, 5895.47, 90, 3473.06
53.8, 5900.64, 90, 3473.45
53.85, 5905.75, 90, 3473.81
53.9, 5910.91, 90, 3474.2
53.95, 5915.97, 90, 3474.53
54, 5920.97, 90, 3474.82
54.05, 5926.15, 90, 3475.22
54.1, 5931.34, 90, 3475.63
54.15, 5936.3, 90, 3475.9
54.2, 5941.34, 90, 3476.21
54.25, 5946.25, 90, 3476.45
54.3, 5951.46, 90, 3476.87
54.35, 5956.5, 90, 3477.18
54.4, 5961.5, 90, 3477.47
54.45, 5966.61, 90, 3477.83
54.5, 5971.67, 90, 3478.16
54.55, 5976.75, 90, 3478.49
54.6, 5981.65, 90, 3478.73
54.65, 5986.78, 90, 3479.09
54.7, 5991.9, 90, 3479.45
54.75, 5996.82, 90, 3479.7
54.8, 6001.78, 90, 3479.97
54.85, 6006.79, 90, 3480.26
54.9, 6011.65, 90, 3480.47
54.95, 6016.71, 90, 3480.8
55, 6021.77, 90, 3481.12
55.05, 6026.81, 90, 3481.43
55.1, 6031.86, 90, 3481.75
55.15, 6036.81, 90, 3482.01
55.2, 6041.91, 90, 3482.35
55.25, 6047.04, 90, 3482.72
55.3, 6052.17, 90, 3483.08
55.35, 6057.06, 90, 3483.3
55.4, 6062.08, 90, 3483.6
55.45, 6066.9, 90, 3483.79
55.5, 6071.97, 90, 3484.11
55.55, 6077.06, 90, 3484.46
55.6, 6082.11, 90, 3484.77
55.65, 6087.16, 90, 3485.09
55.7, 6092.15, 90, 3485.36
55.75, 6097.23, 90, 3485.7
55.8, 6102.24, 90, 3485.99
55.85, 6107.38, 90, 3486.35
55.9, 6112.28, 90, 3486.58
55.95, 6117.19, 90, 3486.82
56, 6122.1, 90, 3487.05
56.05, 6127.16, 90, 3487.37
56.1, 6132.13, 90, 3487.64
56.15, 6137.26, 90, 3487.99
56.2, 6142.3, 90, 3488.3
56.25, 6147.28, 90, 3488.58
56.3, 6152.43, 90, 3488.94
56.35, 6157.39, 90, 3489.21
56.4, 6162.49, 90, 3489.54
56.45, 6167.61, 90, 3489.9
56.5, 6172.62, 90, 3490.18
56.55, 6177.66, 90, 3490.49
56.6, 6182.73, 90, 3490.81
56.65, 6187.81, 90, 3491.14
56.7, 6193.07, 90, 3491.57
56.75, 6198.18, 90, 3491.91
56.8, 6203.08, 90, 3492.14
56.85, 6207.96, 90, 3492.35
56.9, 6213.06, 90, 3492.69
56.95, 6218.12, 90, 3493
57, 6223.02, 90, 3493.23
57.05, 6228.07, 90, 3493.54
57.1, 6233.08, 90, 3493.82
57.15, 6238.09, 90, 3494.11
57.2, 6242.98, 90, 3494.32
57.25, 6248.14, 90, 3494.69
57.3, 6253.07, 90, 3494.93
57.35, 6258.24, 90, 3495.31
57.4, 6263.4, 90, 3495.67
57.45, 6268.49, 90, 3496
57.5, 6273.5, 90, 3496.29
57.55, 6278.4, 90, 3496.51
57.6, 6283.46, 90, 3496.83
57.65, 6288.4, 90, 3497.07
57.7, 6293.43, 90, 3497.36
57.75, 6298.41, 90, 3497.63
57.8, 6303.32, 90, 3497.86
57.85, 6308.15, 90, 3498.04
57.9, 6313.05, 90, 3498.27
57.95, 6318.11, 90, 3498.57
58, 6323.13, 90, 3498.86
58.05, 6328.35, 90, 3499.26
58.1, 6333.24, 90, 3499.48
58.15, 6338.26, 90, 3499.76
58.2, 6343.23, 90, 3500.02
58.25, 6348.34, 90, 3500.36
58.3, 6353.28, 90, 3500.6
58.35, 6358.25, 90, 3500.86
58.4, 6363.17, 90, 3501.09
58.45, 6368.11, 90, 3501.33
58.5, 6373.21, 90, 3501.66
58.55, 6378.3, 90, 3501.99
58.6, 6383.25, 90, 3502.23
58.65, 6388.26, 90, 3502.51
58.7, 6393.23, 90, 3502.77
58.75, 6398.31, 90, 3503.09
58.8, 6403.4, 90, 3503.41
58.85, 6408.46, 90, 3503.71
58.9, 6413.49, 90, 3504
58.95, 6418.73, 90, 3504.41
59, 6423.81, 90, 3504.73
59.05, 6428.78, 90, 3504.98
59.1, 6433.8, 90, 3505.27
59.15, 6438.99, 90, 3505.64
59.2, 6443.87, 90, 3505.85
59.25, 6448.57, 90, 3505.96
59.3, 6453.51, 90, 3506.2
59.35, 6458.51, 90, 3506.47
59.4, 6463.59, 90, 3506.78
59.45, 6468.67, 90, 3507.1
59.5, 6473.77, 90, 3507.43
59.55, 6478.88, 90, 3507.76
59.6, 6483.71, 90, 3507.93
59.65, 6488.62, 90, 3508.15
59.7, 6493.72, 90, 3508.48
59.75, 6498.94, 90, 3508.86
59.8, 6503.95, 90, 3509.14
59.85, 6508.91, 90, 3509.39
59.9, 6513.95, 90, 3509.68
59.95, 6519, 90, 3509.98
60, 6523.95, 90, 3510.22
60.05, 6528.96, 90, 3510.5
60.1, 6533.94, 90, 3510.75
60.15, 6538.85, 90, 3510.97
60.2, 6543.91, 90, 3511.27
60.25, 6548.85, 90, 3511.51
60.3, 6553.89, 90, 3511.8
60.35, 6558.85, 90, 3512.04
60.4, 6563.82, 90, 3512.3
60.45, 6568.76, 90, 3512.53
60.5, 6573.88, 90, 3512.86
60.55, 6578.73, 90, 3513.05
60.6, 6583.73, 90, 3513.32
60.65, 6588.72, 90, 3513.58
60.7, 6593.87, 90, 3513.92
60.75, 6598.8, 90, 3514.15
60.8, 6603.71, 90, 3514.37
60.85, 6608.69, 90, 3514.63
60.9, 6613.51, 90, 3514.8
60.95, 6618.54, 90, 3515.08
61, 6623.61, 90, 3515.38
61.05, 6628.59, 90, 3515.63
61.1, 6633.61, 90, 3515.91
61.15, 6638.6, 90, 3516.17
61.2, 6643.74, 90, 3516.51
61.25, 6648.64, 90, 3516.72
61.3, 6653.71, 90, 3517.02
61.35, 6658.68, 90, 3517.27
61.4, 6663.68, 90, 3517.53
61.45, 6668.54, 90, 3517.72
61.5, 6673.61, 90, 3518.03
61.55, 6678.6, 90, 3518.28
61.6, 6683.56, 90, 3518.52
61.65, 6688.42, 90, 3518.71
61.7, 6693.38, 90, 3518.95
61.75, 6698.33, 90, 3519.19
61.8, 6703.36, 90, 3519.47
61.85, 6708.37, 90, 3519.74
61.9, 6713.27, 90, 3519.95
61.95, 6718.27, 90, 3520.21
62, 6723.53, 90, 3520.61
62.05, 6728.47, 90, 3520.84
62.1, 6733.36, 90, 3521.04
62.15, 6738.23, 90, 3521.24
62.2, 6743.29, 90, 3521.53
62.25, 6748.14, 90, 3521.71
62.3, 6752.91, 90, 3521.85
62.35, 6757.95, 90, 3522.13
62.4, 6762.88, 90, 3522.36
62.45, 6767.59, 90, 3522.46
62.5, 6772.59, 90, 3522.73
62.55, 6777.68, 90, 3523.03
62.6, 6782.74, 90, 3523.32
62.65, 6787.77, 90, 3523.6
62.7, 6792.84, 90, 3523.89
62.75, 6797.89, 90, 3524.18
62.8, 6802.73, 90, 3524.35
62.85, 6807.83, 90, 3524.66
62.9, 6812.87, 90, 3524.94
62.95, 6817.79, 90, 3525.16
63, 6822.77, 90, 3525.41
63.05, 6827.72, 90, 3525.64
63.1, 6832.94, 90, 3526.02
63.15, 6837.75, 90, 3526.18
63.2, 6842.8, 90, 3526.46
63.25, 6847.64, 90, 3526.64
63.3, 6852.71, 90, 3526.93
63.35, 6857.78, 90, 3527.22
63.4, 6862.65, 90, 3527.41
63.45, 6867.76, 90, 3527.73
63.5, 6872.59, 90, 3527.89
63.55, 6877.57, 90, 3528.14
63.6, 6882.49, 90, 3528.36
63.65, 6887.47, 90, 3528.6
63.7, 6892.64, 90, 3528.94
63.75, 6897.38, 90, 3529.07
63.8, 6902.5, 90, 3529.38
63.85, 6907.48, 90, 3529.63
63.9, 6912.38, 90, 3529.83
63.95, 6917.23, 90, 3530.01
64, 6922.3, 90, 3530.3
64.05, 6927.4, 90, 3530.61
64.1, 6932.31, 90, 3530.82
64.15, 6937.43, 90, 3531.13
64.2, 6942.26, 90, 3531.3
64.25, 6947.23, 90, 3531.54
64.3, 6952, 90, 3531.68
64.35, 6956.81, 90, 3531.83
64.4, 6961.79, 90, 3532.08
64.45, 6966.58, 90, 3532.22
64.5, 6971.78, 90, 3532.58
64.55, 6976.77, 90, 3532.83
64.6, 6981.86, 90, 3533.13
64.65, 6986.88, 90, 3533.39
64.7, 6991.76, 90, 3533.58
64.75, 6996.57, 90, 3533.74
64.8, 7001.47, 90, 3533.94
64.85, 7006.41, 90, 3534.16
64.9, 7011.32, 90, 3534.37
64.95, 7016.22, 90, 3534.57
65, 7021, 90, 3534.71
65.05, 7026.03, 90, 3534.98
65.1, 7030.8, 90, 3535.11
65.15, 7035.73, 90, 3535.33
65.2, 7040.81, 90, 3535.62
65.25, 7045.86, 90, 3535.9
65.3, 7050.77, 90, 3536.1
65.35, 7055.77, 90, 3536.35
65.4, 7060.77, 90, 3536.6
65.45, 7065.87, 90, 3536.9
65.5, 7070.89, 90, 3537.16
65.55, 7075.88, 90, 3537.41
65.6, 7080.8, 90, 3537.62
65.65, 7085.57, 90, 3537.75
65.7, 7090.51, 90, 3537.97
65.75, 7095.4, 90, 3538.17
65.8, 7100.31, 90, 3538.37
65.85, 7105.18, 90, 3538.56
65.9, 7109.95, 90, 3538.69
65.95, 7114.86, 90, 3538.89
66, 7119.89, 90, 3539.16
66.05, 7124.86, 90, 3539.39
66.1, 7129.77, 90, 3539.59
66.15, 7134.62, 90, 3539.77
66.2, 7139.62, 90, 3540.01
66.25, 7144.46, 90, 3540.18
66.3, 7149.66, 90, 3540.53
66.35, 7154.54, 90, 3540.72
66.4, 7159.51, 90, 3540.95
66.45, 7164.36, 90, 3541.13
66.5, 7169.38, 90, 3541.39
66.55, 7174.1, 90, 3541.49
66.6, 7179.12, 90, 3541.75
66.65, 7184.05, 90, 3541.96
66.7, 7188.99, 90, 3542.18
66.75, 7193.94, 90, 3542.4
66.8, 7198.72, 90, 3542.54
66.85, 7203.85, 90, 3542.85
66.9, 7208.67, 90, 3543
66.95, 7213.4, 90, 3543.12
67, 7218.21, 90, 3543.27
67.05, 7223.13, 90, 3543.48
67.1, 7228.03, 90, 3543.67
67.15, 7233.04, 90, 3543.92
67.2, 7238.07, 90, 3544.18
67.25, 7242.8, 90, 3544.29
67.3, 7247.46, 90, 3544.37
67.35, 7252.16, 90, 3544.47
67.4, 7257.11, 90, 3544.69
67.45, 7262.12, 90, 3544.94
67.5, 7267.22, 90, 3545.23
67.55, 7272.25, 90, 3545.49
67.6, 7277.21, 90, 3545.71
67.65, 7282.08, 90, 3545.9
67.7, 7287.05, 90, 3546.12
67.75, 7291.97, 90, 3546.33
67.8, 7296.57, 90, 3546.38
67.85, 7301.54, 90, 3546.61
67.9, 7306.71, 90, 3546.93
67.95, 7311.77, 90, 3547.2
68, 7316.43, 90, 3547.28
68.05, 7321.19, 90, 3547.41
68.1, 7326.16, 90, 3547.63
68.15, 7330.99, 90, 3547.79
68.2, 7335.81, 90, 3547.95
68.25, 7340.6, 90, 3548.09
68.3, 7345.39, 90, 3548.23
68.35, 7350.24, 90, 3548.4
68.4, 7355.23, 90, 3548.63
68.45, 7360.23, 90, 3548.87
68.5, 7364.91, 90, 3548.96
68.55, 7369.87, 90, 3549.18
68.6, 7374.63, 90, 3549.3
68.65, 7379.56, 90, 3549.51
68.7, 7384.54, 90, 3549.75
68.75, 7389.42, 90, 3549.93
68.8, 7394.31, 90, 3550.12
68.85, 7399.16, 90, 3550.28
68.9, 7404.12, 90, 3550.5
68.95, 7409.1, 90, 3550.73
69, 7413.85, 90, 3550.85
69.05, 7418.84, 90, 3551.08
69.1, 7423.79, 90, 3551.3
69.15, 7428.64, 90, 3551.47
69.2, 7433.4, 90, 3551.59
69.25, 7438.24, 90, 3551.76
69.3, 7442.9, 90, 3551.83
69.35, 7447.88, 90, 3552.06
69.4, 7452.74, 90, 3552.23
69.45, 7457.77, 90, 3552.48
69.5, 7462.62, 90, 3552.65
69.55, 7467.52, 90, 3552.84
69.6, 7472.35, 90, 3553
69.65, 7477.31, 90, 3553.22
69.7, 7482.16, 90, 3553.38
69.75, 7486.99, 90, 3553.54
69.8, 7491.91, 90, 3553.74
69.85, 7496.71, 90, 3553.88
69.9, 7501.64, 90, 3554.09
69.95, 7506.57, 90, 3554.29
70, 7511.22, 90, 3554.36
70.05, 7515.91, 90, 3554.45
70.1, 7520.57, 90, 3554.52
70.15, 7525.46, 90, 3554.71
70.2, 7530.54, 90, 3554.98
70.25, 7535.23, 90, 3555.07
70.3, 7540.09, 90, 3555.24
70.35, 7545.03, 90, 3555.45
70.4, 7549.83, 90, 3555.59
70.45, 7554.42, 90, 3555.63
70.5, 7559.29, 90, 3555.81
70.55, 7564.12, 90, 3555.96
70.6, 7568.91, 90, 3556.1
70.65, 7573.71, 90, 3556.24
70.7, 7578.42, 90, 3556.33
70.75, 7583.41, 90, 3556.57
70.8, 7588.18, 90, 3556.69
70.85, 7593.19, 90, 3556.93
70.9, 7597.94, 90, 3557.05
70.95, 7602.78, 90, 3557.21
71, 7607.79, 90, 3557.44
71.05, 7612.75, 90, 3557.66
71.1, 7617.43, 90, 3557.74
71.15, 7622.36, 90, 3557.94
71.2, 7627.25, 90, 3558.13
71.25, 7632.22, 90, 3558.34
71.3, 7637.06, 90, 3558.5
71.35, 7641.87, 90, 3558.65
71.4, 7646.62, 90, 3558.76
71.45, 7651.52, 90, 3558.95
71.5, 7656.4, 90, 3559.12
71.55, 7661.47, 90, 3559.39
71.6, 7666.38, 90, 3559.58
71.65, 7671.06, 90, 3559.66
71.7, 7676.06, 90, 3559.89
71.75, 7681.06, 90, 3560.13
71.8, 7685.96, 90, 3560.32
71.85, 7690.77, 90, 3560.46
71.9, 7695.67, 90, 3560.64
71.95, 7700.44, 90, 3560.77
72, 7705.61, 90, 3561.08
72.05, 7710.52, 90, 3561.27
72.1, 7715.54, 90, 3561.51
72.15, 7720.41, 90, 3561.68
72.2, 7725.38, 90, 3561.9
72.25, 7730.27, 90, 3562.07
72.3, 7735.25, 90, 3562.3
72.35, 7740.05, 90, 3562.43
72.4, 7744.63, 90, 3562.47
72.45, 7749.65, 90, 3562.71
72.5, 7754.51, 90, 3562.87
72.55, 7759.48, 90, 3563.09
72.6, 7764.27, 90, 3563.22
72.65, 7769.3, 90, 3563.47
72.7, 7774.38, 90, 3563.73
72.75, 7779.14, 90, 3563.85
72.8, 7784.29, 90, 3564.15
72.85, 7789.18, 90, 3564.33
72.9, 7794.09, 90, 3564.51
72.95, 7798.87, 90, 3564.64
73, 7803.53, 90, 3564.72
73.05, 7808.34, 90, 3564.86
73.1, 7813.4, 90, 3565.11
73.15, 7818.34, 90, 3565.31
73.2, 7823.41, 90, 3565.57
73.25, 7828.24, 90, 3565.72
73.3, 7833.23, 90, 3565.94
73.35, 7838.14, 90, 3566.13
73.4, 7842.88, 90, 3566.24
73.45, 7847.81, 90, 3566.44
73.5, 7852.61, 90, 3566.57
73.55, 7857.39, 90, 3566.7
73.6, 7862.32, 90, 3566.9
73.65, 7867.34, 90, 3567.13
73.7, 7872.13, 90, 3567.26
73.75, 7877, 90, 3567.43
73.8, 7881.87, 90, 3567.6
73.85, 7886.76, 90, 3567.77
73.9, 7891.68, 90, 3567.96
73.95, 7896.62, 90, 3568.16
74, 7901.59, 90, 3568.38
74.05, 7906.49, 90, 3568.55
74.1, 7911.44, 90, 3568.76
74.15, 7916.38, 90, 3568.96
74.2, 7921.2, 90, 3569.1
74.25, 7926.1, 90, 3569.28
74.3, 7930.83, 90, 3569.38
74.35, 7935.97, 90, 3569.67
74.4, 7940.76, 90, 3569.8
74.45, 7945.85, 90, 3570.06
74.5, 7950.64, 90, 3570.2
