time,Phisaved,Thetasaved,Psisaved
312.62, 0.221231, 0.521595, 0.350506
312.63, 0.219676, 0.521796, 0.349862
312.64, 0.219706, 0.520847, 0.350401
312.65, 0.219279, 0.520874, 0.35003
312.66, 0.21609, 0.521005, 0.348658
312.67, 0.214293, 0.520853, 0.349752
312.68, 0.214907, 0.52326, 0.349666
312.69, 0.215258, 0.523024, 0.351031
312.7, 0.218381, 0.523885, 0.352576
312.71, 0.218287, 0.522384, 0.352556
312.72, 0.219471, 0.521603, 0.354455
312.73, 0.218264, 0.518711, 0.355793
312.74, 0.220454, 0.519948, 0.353493
312.75, 0.220462, 0.521292, 0.354485
312.76, 0.221085, 0.523732, 0.354656
312.77, 0.221933, 0.524766, 0.355463
312.78, 0.224605, 0.522511, 0.356254
312.79, 0.224401, 0.520664, 0.354578
312.8, 0.222144, 0.520062, 0.3562
312.81, 0.220421, 0.521001, 0.35919
312.82, 0.217953, 0.520484, 0.358243
312.83, 0.218583, 0.519798, 0.358391
312.84, 0.220574, 0.520235, 0.356078
312.85, 0.219377, 0.519734, 0.353498
312.86, 0.219239, 0.522427, 0.351848
312.87, 0.220521, 0.522476, 0.351197
312.88, 0.220216, 0.519854, 0.350904
312.89, 0.220977, 0.519651, 0.353358
312.9, 0.219516, 0.519786, 0.351975
312.91, 0.219332, 0.519711, 0.353606
312.92, 0.221348, 0.519664, 0.354411
312.93, 0.222984, 0.519702, 0.35266
312.94, 0.222588, 0.519473, 0.348723
312.95, 0.221027, 0.520345, 0.350367
312.96, 0.220167, 0.523967, 0.352017
312.97, 0.221854, 0.525014, 0.349727
312.98, 0.221597, 0.522286, 0.350535
312.99, 0.220244, 0.51997, 0.350153
313, 0.218086, 0.520447, 0.350333
313.01, 0.216919, 0.519836, 0.350234
313.02, 0.216182, 0.520588, 0.350414
313.03, 0.218085, 0.523453, 0.348684
313.04, 0.217997, 0.519841, 0.347575
313.05, 0.217732, 0.516756, 0.348935
313.06, 0.216993, 0.51653, 0.349114
313.07, 0.216398, 0.517582, 0.351307
313.08, 0.216063, 0.519034, 0.352305
313.09, 0.214867, 0.520732, 0.35093
313.1, 0.216595, 0.52154, 0.348459
313.11, 0.216405, 0.523779, 0.34655
313.12, 0.214782, 0.523527, 0.34765
313.13, 0.213371, 0.522461, 0.346736
313.14, 0.21332, 0.522951, 0.348112
313.15, 0.213239, 0.521553, 0.347741
313.16, 0.213896, 0.523249, 0.346654
313.17, 0.213218, 0.5251, 0.349405
313.18, 0.215446, 0.525973, 0.350225
313.19, 0.216053, 0.525196, 0.349851
313.2, 0.216406, 0.523421, 0.348926
313.21, 0.216355, 0.523167, 0.348558
313.22, 0.218245, 0.5209, 0.348183
313.23, 0.219059, 0.519584, 0.347813
313.24, 0.219392, 0.517993, 0.348631
313.25, 0.21848, 0.516143, 0.346706
313.26, 0.217022, 0.519036, 0.347452
313.27, 0.216877, 0.52036, 0.348009
313.28, 0.215811, 0.51912, 0.350195
313.29, 0.214544, 0.517961, 0.349274
313.3, 0.21592, 0.518471, 0.349181
313.31, 0.216902, 0.517326, 0.349084
313.32, 0.217213, 0.515171, 0.349623
313.33, 0.216232, 0.516332, 0.350353
313.34, 0.213766, 0.517028, 0.350805
313.35, 0.214052, 0.517942, 0.349886
313.36, 0.215258, 0.51845, 0.350065
313.37, 0.215597, 0.516841, 0.348411
313.38, 0.215161, 0.516526, 0.34558
313.39, 0.214706, 0.515699, 0.346679
313.4, 0.213819, 0.51348, 0.346038
313.41, 0.214165, 0.513821, 0.343764
313.42, 0.215176, 0.513346, 0.344323
313.43, 0.215186, 0.511954, 0.343965
313.44, 0.213278, 0.510854, 0.342332
313.45, 0.212801, 0.509559, 0.340703
313.46, 0.212182, 0.509255, 0.338812
313.47, 0.21252, 0.508342, 0.34048
313.48, 0.211388, 0.50876, 0.339135
313.49, 0.211858, 0.505351, 0.338787
313.5, 0.213137, 0.504003, 0.337898
313.51, 0.210232, 0.502622, 0.338383
313.52, 0.209921, 0.502561, 0.337318
313.53, 0.209833, 0.502495, 0.337898
313.54, 0.208811, 0.500955, 0.339841
313.55, 0.208679, 0.498026, 0.341775
313.56, 0.210005, 0.493651, 0.342601
313.57, 0.209275, 0.491676, 0.341972
313.58, 0.206836, 0.491006, 0.340073
313.59, 0.206598, 0.489673, 0.340641
313.6, 0.203225, 0.489191, 0.33902
313.61, 0.203069, 0.486684, 0.338127
313.62, 0.204206, 0.483659, 0.337782
313.63, 0.203356, 0.480332, 0.341453
313.64, 0.204871, 0.476652, 0.342009
313.65, 0.204477, 0.476915, 0.343034
313.66, 0.203677, 0.474454, 0.339939
313.67, 0.203232, 0.472174, 0.341326
313.68, 0.203328, 0.469216, 0.341888
313.69, 0.202089, 0.467886, 0.342358
313.7, 0.207221, 0.465632, 0.343188
313.71, 0.209644, 0.462181, 0.343648
313.72, 0.209759, 0.459476, 0.342832
313.73, 0.20661, 0.456313, 0.342748
313.74, 0.206085, 0.450981, 0.34165
313.75, 0.20466, 0.447619, 0.339558
313.76, 0.20441, 0.446997, 0.337666
313.77, 0.206768, 0.446806, 0.338247
313.78, 0.206983, 0.446718, 0.33846
313.79, 0.203717, 0.443232, 0.338113
313.8, 0.202028, 0.438483, 0.338675
313.81, 0.200883, 0.43348, 0.338049
313.82, 0.202949, 0.431141, 0.339167
313.83, 0.203546, 0.429085, 0.340009
313.84, 0.204249, 0.426935, 0.340849
313.85, 0.206997, 0.422875, 0.341405
313.86, 0.204482, 0.42068, 0.3416
313.87, 0.204722, 0.418861, 0.3407
313.88, 0.203595, 0.415877, 0.340073
313.89, 0.205642, 0.413229, 0.33872
313.9, 0.203945, 0.412151, 0.339018
313.91, 0.203472, 0.411798, 0.33932
313.92, 0.203903, 0.408805, 0.340432
313.93, 0.20397, 0.406745, 0.340723
313.94, 0.203472, 0.403295, 0.342102
313.95, 0.20259, 0.401149, 0.34184
313.96, 0.204474, 0.400992, 0.346331
313.97, 0.202646, 0.398253, 0.348515
313.98, 0.200535, 0.398894, 0.347419
313.99, 0.202786, 0.396201, 0.345496
314, 0.204376, 0.393074, 0.342482
314.01, 0.204233, 0.389012, 0.34139
314.02, 0.203451, 0.3859, 0.340488
314.03, 0.204793, 0.385255, 0.341606
314.04, 0.20785, 0.38417, 0.340527
314.05, 0.207184, 0.382562, 0.340818
314.06, 0.208061, 0.37939, 0.341103
314.07, 0.206252, 0.376505, 0.340748
314.08, 0.20505, 0.372805, 0.341031
314.09, 0.206192, 0.375526, 0.34243
314.1, 0.205747, 0.373615, 0.344358
314.11, 0.20349, 0.372558, 0.346555
314.12, 0.204177, 0.369494, 0.346548
314.13, 0.204575, 0.36965, 0.346826
314.14, 0.201556, 0.370798, 0.347656
314.15, 0.198327, 0.373344, 0.346295
314.16, 0.197655, 0.371377, 0.345199
314.17, 0.201257, 0.37218, 0.34384
314.18, 0.204677, 0.371411, 0.343212
314.19, 0.202995, 0.372728, 0.344235
314.2, 0.203267, 0.370953, 0.345063
314.21, 0.20467, 0.369716, 0.343972
314.22, 0.205002, 0.373889, 0.345915
314.23, 0.202154, 0.374946, 0.347568
314.24, 0.200925, 0.372889, 0.34674
314.25, 0.203283, 0.373137, 0.345832
314.26, 0.205041, 0.375947, 0.345482
314.27, 0.20261, 0.37735, 0.346224
314.28, 0.2041, 0.379374, 0.346693
314.29, 0.206046, 0.380774, 0.345334
314.3, 0.205402, 0.383178, 0.346993
314.31, 0.204379, 0.384084, 0.347823
314.32, 0.206229, 0.387376, 0.347196
314.33, 0.203437, 0.391092, 0.350223
314.34, 0.201112, 0.393442, 0.351229
314.35, 0.19985, 0.395504, 0.351502
314.36, 0.199977, 0.398139, 0.35013
314.37, 0.200927, 0.399105, 0.349214
314.38, 0.20181, 0.40319, 0.34968
314.39, 0.203217, 0.408716, 0.347413
314.4, 0.203001, 0.410186, 0.349611
314.41, 0.202235, 0.413763, 0.350166
314.42, 0.203384, 0.420977, 0.35128
314.43, 0.204309, 0.426624, 0.34846
314.44, 0.204322, 0.429784, 0.347101
314.45, 0.201925, 0.43439, 0.348763
314.46, 0.202878, 0.441927, 0.345685
314.47, 0.204577, 0.44849, 0.346447
314.48, 0.202827, 0.456588, 0.348033
314.49, 0.201731, 0.464046, 0.349612
314.5, 0.200734, 0.469913, 0.350907
314.51, 0.204982, 0.474861, 0.351737
314.52, 0.206583, 0.479137, 0.350282
314.53, 0.203556, 0.485957, 0.350483
314.54, 0.202304, 0.495716, 0.348501
314.55, 0.202478, 0.504995, 0.346798
314.56, 0.201737, 0.512747, 0.34893
314.57, 0.202685, 0.520095, 0.351143
314.58, 0.200787, 0.528529, 0.349155
314.59, 0.202109, 0.539934, 0.348463
314.6, 0.20355, 0.547329, 0.347485
314.61, 0.20364, 0.556442, 0.346334
314.62, 0.205137, 0.564853, 0.346553
314.63, 0.2035, 0.574944, 0.346779
314.64, 0.20401, 0.586224, 0.347007
314.65, 0.206654, 0.595746, 0.348324
314.66, 0.206334, 0.607878, 0.349372
314.67, 0.20373, 0.617694, 0.349313
314.68, 0.203296, 0.628479, 0.348162
314.69, 0.203071, 0.640409, 0.349209
314.7, 0.202242, 0.652875, 0.349616
314.71, 0.202228, 0.665843, 0.349202
314.72, 0.201833, 0.679105, 0.348245
314.73, 0.203449, 0.693934, 0.347293
314.74, 0.204107, 0.707852, 0.347163
314.75, 0.203515, 0.722569, 0.345486
314.76, 0.205022, 0.735389, 0.346272
314.77, 0.204193, 0.748748, 0.346966
314.78, 0.202725, 0.763899, 0.34739
314.79, 0.206008, 0.777146, 0.34726
314.8, 0.204855, 0.792861, 0.346224
314.81, 0.205003, 0.806827, 0.347286
314.82, 0.206826, 0.82279, 0.347715
314.83, 0.20672, 0.838047, 0.348778
314.84, 0.205136, 0.854705, 0.350299
314.85, 0.204011, 0.86988, 0.350441
314.86, 0.201799, 0.885296, 0.350855
314.87, 0.204426, 0.90194, 0.349357
314.88, 0.208145, 0.918992, 0.348687
314.89, 0.207738, 0.937155, 0.349667
314.9, 0.209013, 0.954641, 0.349821
314.91, 0.20971, 0.970786, 0.34997
314.92, 0.209926, 0.9888, 0.349211
314.93, 0.210412, 1.00993, 0.348834
314.94, 0.209107, 1.02788, 0.349541
314.95, 0.209093, 1.04926, 0.350258
314.96, 0.211576, 1.06929, 0.35042
314.97, 0.213162, 1.08733, 0.350576
314.98, 0.212651, 1.10676, 0.350461
314.99, 0.21244, 1.12553, 0.350346
315, 0.212496, 1.14478, 0.35078
315.01, 0.210384, 1.16415, 0.350668
315.02, 0.209172, 1.18436, 0.350832
315.03, 0.21098, 1.20407, 0.35154
315.04, 0.209057, 1.22667, 0.35335
315.05, 0.20877, 1.24956, 0.353788
315.06, 0.210001, 1.27046, 0.35303
315.07, 0.208425, 1.29413, 0.352287
315.08, 0.209231, 1.31625, 0.352452
315.09, 0.209849, 1.33765, 0.354262
315.1, 0.212411, 1.35991, 0.355518
315.11, 0.209931, 1.38219, 0.356496
315.12, 0.210066, 1.40351, 0.355459
315.13, 0.214152, 1.4238, 0.353972
315.14, 0.214128, 1.44516, 0.354407
315.15, 0.213516, 1.46828, 0.357126
315.16, 0.212158, 1.4913, 0.356641
315.17, 0.21148, 1.51518, 0.353423
315.18, 0.211598, 1.54146, 0.352961
315.19, 0.213134, 1.56427, 0.357328
315.2, 0.212481, 1.58793, 0.357944
315.21, 0.211583, 1.61068, 0.355907
315.22, 0.212787, 1.63518, 0.356806
315.23, 0.21464, 1.66061, 0.355605
315.24, 0.214602, 1.68602, 0.356867
315.25, 0.212622, 1.71038, 0.356118
315.26, 0.211196, 1.73517, 0.355644
315.27, 0.212739, 1.75748, 0.356351
315.28, 0.21256, 1.78164, 0.357065
315.29, 0.21269, 1.80679, 0.358877
315.3, 0.216705, 1.8318, 0.356211
315.31, 0.217561, 1.85766, 0.356928
315.32, 0.218403, 1.8827, 0.355453
315.33, 0.218444, 1.90782, 0.354991
315.34, 0.218209, 1.93112, 0.358171
315.35, 0.216701, 1.95756, 0.357974
315.36, 0.216611, 1.98383, 0.358329
315.37, 0.216318, 2.0082, 0.35566
315.38, 0.216797, 2.03535, 0.354379
315.39, 0.21648, 2.06267, 0.353198
315.4, 0.217198, 2.08579, 0.351727
315.41, 0.215838, 2.10809, 0.352728
315.42, 0.216137, 2.13171, 0.354
315.43, 0.216656, 2.15966, 0.353823
315.44, 0.217569, 2.18643, 0.354193
315.45, 0.216235, 2.20846, 0.355728
315.46, 0.217635, 2.23459, 0.353903
315.47, 0.217945, 2.2603, 0.354266
315.48, 0.218473, 2.28587, 0.356369
315.49, 0.217054, 2.31234, 0.354908
315.5, 0.217907, 2.33899, 0.355552
315.51, 0.217708, 2.36246, 0.356263
315.52, 0.218022, 2.38704, 0.356896
315.53, 0.220064, 2.41015, 0.360078
315.54, 0.221822, 2.43765, 0.358251
315.55, 0.221896, 2.46308, 0.356776
315.56, 0.221475, 2.48683, 0.357122
315.57, 0.220837, 2.51175, 0.355833
315.58, 0.220612, 2.5351, 0.35564
315.59, 0.221259, 2.5615, 0.355739
315.6, 0.222597, 2.58456, 0.357555
315.61, 0.223818, 2.60761, 0.358548
315.62, 0.223496, 2.6307, 0.358345
315.63, 0.221734, 2.65263, 0.358142
315.64, 0.222508, 2.67704, 0.358776
315.65, 0.224629, 2.69974, 0.359761
315.66, 0.226055, 2.72152, 0.359917
315.67, 0.221898, 2.7429, 0.360898
315.68, 0.2214, 2.76577, 0.359871
315.69, 0.219516, 2.78811, 0.361123
315.7, 0.218709, 2.8113, 0.361825
315.71, 0.216122, 2.83265, 0.361605
315.72, 0.216648, 2.85304, 0.362846
315.73, 0.217015, 2.87575, 0.362903
315.74, 0.219273, 2.89846, 0.36415
315.75, 0.215401, 2.91855, 0.365382
315.76, 0.213638, 2.9392, 0.365146
315.77, 0.215718, 2.95725, 0.364087
315.78, 0.217553, 2.97727, 0.364221
315.79, 0.219035, 2.99646, 0.362984
315.8, 0.219014, 3.01378, 0.363941
315.81, 0.220983, 3.03053, 0.361598
315.82, 0.222525, 3.04777, 0.361185
315.83, 0.221597, 3.06567, 0.361052
315.84, 0.221587, 3.0846, 0.36284
315.85, 0.221524, 3.10101, 0.364983
315.86, 0.221305, 3.11574, 0.36473
315.87, 0.221745, 3.13304, 0.36321
315.88, 0.224244, 3.14876, 0.362783
315.89, 0.226984, 3.16459, 0.36456
315.9, 0.22563, 3.17841, 0.366864
315.91, 0.224004, 3.19299, 0.367252
315.92, 0.225009, 3.20651, 0.367631
315.93, 0.226616, 3.21837, 0.367181
315.94, 0.225966, 3.23119, 0.366183
315.95, 0.225754, 3.2425, 0.367108
315.96, 0.224051, 3.25477, 0.366659
315.97, 0.22383, 3.26676, 0.365941
315.98, 0.226153, 3.27934, 0.366323
315.99, 0.228016, 3.28575, 0.36759
316, 0.227162, 3.29501, 0.367399
316.01, 0.226507, 3.30367, 0.365842
316.02, 0.226617, 3.30986, 0.366287
316.03, 0.22629, 3.31938, 0.366386
316.04, 0.225093, 3.32651, 0.367387
316.05, 0.225888, 3.3328, 0.368378
316.06, 0.226686, 3.33834, 0.37137
316.07, 0.224581, 3.34462, 0.369605
316.08, 0.225773, 3.35068, 0.370594
316.09, 0.227403, 3.35587, 0.370748
316.1, 0.227049, 3.35907, 0.369702
316.11, 0.226279, 3.36234, 0.368667
316.12, 0.227931, 3.36377, 0.36827
316.13, 0.226469, 3.36492, 0.36869
316.14, 0.226213, 3.36819, 0.370203
316.15, 0.226822, 3.37061, 0.372362
316.16, 0.227812, 3.36874, 0.371663
316.17, 0.230094, 3.36634, 0.368222
316.18, 0.231413, 3.36382, 0.367081
316.19, 0.23023, 3.35928, 0.369222
316.2, 0.227674, 3.35434, 0.36934
316.21, 0.228876, 3.35086, 0.371201
316.22, 0.229211, 3.34366, 0.371031
316.23, 0.232058, 3.33854, 0.373159
316.24, 0.232707, 3.33317, 0.373906
316.25, 0.233458, 3.32701, 0.374914
316.26, 0.231338, 3.31763, 0.37344
316.27, 0.22857, 3.30995, 0.374162
316.28, 0.227398, 3.30354, 0.374622
316.29, 0.225684, 3.29364, 0.372597
316.3, 0.226008, 3.2826, 0.371135
316.31, 0.230476, 3.26965, 0.371592
316.32, 0.229994, 3.25914, 0.36958
316.33, 0.224025, 3.25029, 0.368125
316.34, 0.223577, 3.23491, 0.368571
316.35, 0.223965, 3.22023, 0.3682
316.36, 0.225667, 3.20559, 0.368097
316.37, 0.225031, 3.18749, 0.369726
316.38, 0.224687, 3.17105, 0.369057
316.39, 0.227499, 3.15492, 0.369501
316.4, 0.227319, 3.1348, 0.370286
316.41, 0.226096, 3.11217, 0.370776
316.42, 0.225194, 3.09037, 0.372106
316.43, 0.222519, 3.06959, 0.370695
316.44, 0.22431, 3.04704, 0.369736
316.45, 0.223887, 3.02482, 0.368039
316.46, 0.223828, 2.99965, 0.367993
316.47, 0.225949, 2.97538, 0.367948
316.48, 0.226863, 2.95152, 0.368722
316.49, 0.227774, 2.92418, 0.367562
316.5, 0.224138, 2.89395, 0.366212
316.51, 0.221882, 2.86468, 0.365058
316.52, 0.223564, 2.83388, 0.364172
316.53, 0.224333, 2.80336, 0.361373
316.54, 0.223007, 2.77504, 0.36051
316.55, 0.221344, 2.74226, 0.363004
316.56, 0.222459, 2.70749, 0.365302
316.57, 0.22166, 2.67353, 0.366228
316.58, 0.220325, 2.64076, 0.365059
316.59, 0.21822, 2.60891, 0.36389
316.6, 0.21967, 2.57245, 0.361434
316.61, 0.218889, 2.53435, 0.364278
316.62, 0.217029, 2.49638, 0.362357
316.63, 0.216692, 2.45663, 0.35934
316.64, 0.216681, 2.41852, 0.3599
316.65, 0.217154, 2.37879, 0.358356
316.66, 0.214114, 2.33882, 0.358366
316.67, 0.212101, 2.29598, 0.357551
316.68, 0.213572, 2.25256, 0.35846
316.69, 0.211976, 2.20797, 0.359643
316.7, 0.213635, 2.16444, 0.361377
316.71, 0.213357, 2.12058, 0.36082
316.72, 0.212147, 2.07474, 0.35779
316.73, 0.211028, 2.02512, 0.360141
316.74, 0.21191, 1.9772, 0.361308
316.75, 0.214072, 1.92715, 0.363101
316.76, 0.212349, 1.87634, 0.36315
316.77, 0.211137, 1.82773, 0.362929
316.78, 0.210556, 1.77467, 0.362422
316.79, 0.210329, 1.72103, 0.359449
316.8, 0.213156, 1.66622, 0.358126
316.81, 0.212165, 1.6114, 0.356347
316.82, 0.209911, 1.55419, 0.356479
316.83, 0.208217, 1.49888, 0.356801
316.84, 0.207543, 1.44128, 0.356297
316.85, 0.206294, 1.38284, 0.357254
316.86, 0.206316, 1.3237, 0.358477
316.87, 0.204476, 1.26608, 0.358608
316.88, 0.20105, 1.20602, 0.357361
316.89, 0.199535, 1.14393, 0.358033
316.9, 0.20282, 1.08221, 0.358426
316.91, 0.203769, 1.01849, 0.360544
316.92, 0.20276, 0.95198, 0.361548
316.93, 0.202989, 0.887492, 0.360547
316.94, 0.202252, 0.824948, 0.359832
316.95, 0.202362, 0.762027, 0.359666
316.96, 0.201379, 0.695267, 0.358576
316.97, 0.197803, 0.628301, 0.358765
316.98, 0.197629, 0.561728, 0.358866
316.99, 0.197583, 0.4934, 0.359599
317, 0.198246, 0.42514, 0.358594
317.01, 0.198307, 0.355917, 0.356038
317.02, 0.197817, 0.284396, 0.354578
317.03, 0.196625, 0.214408, 0.356412
317.04, 0.196745, 0.143965, 0.358877
317.05, 0.196461, 0.0707341, 0.356582
317.06, 0.19779, -0.00453178, 0.354923
317.07, 0.197425, -0.0793583, 0.354545
317.08, 0.196044, -0.154175, 0.354992
317.09, 0.19621, -0.229477, 0.355436
317.1, 0.196381, -0.305632, 0.354506
317.11, 0.195883, -0.382923, 0.355856
317.12, 0.196109, -0.45869, 0.35447
317.13, 0.19712, -0.536609, 0.353261
317.14, 0.196633, -0.613452, 0.352333
317.15, 0.196028, -0.69132, 0.351133
317.16, 0.197515, -0.767871, 0.353861
317.17, 0.197873, -0.848639, 0.353004
317.18, 0.193729, -0.929644, 0.352974
317.19, 0.190039, -1.00859, 0.356245
317.2, 0.190581, -1.09018, 0.354842
317.21, 0.189508, -1.17094, 0.35326
317.22, 0.187731, -1.25568, 0.354593
317.23, 0.186485, -1.33851, 0.354565
317.24, 0.187141, -1.42385, 0.353155
317.25, 0.185743, -1.50738, 0.350659
317.26, 0.183224, -1.59192, 0.348445
317.27, 0.181282, -1.67527, 0.348164
317.28, 0.177711, -1.75839, 0.347615
317.29, 0.177683, -1.84179, 0.347709
317.3, 0.179028, -1.92712, 0.348884
317.31, 0.178986, -2.0129, 0.347496
317.32, 0.179528, -2.10098, 0.345373
317.33, 0.181602, -2.18851, 0.343803
317.34, 0.180564, -2.27378, 0.343802
317.35, 0.176837, -2.35997, 0.344716
317.36, 0.177037, -2.44719, 0.344434
317.37, 0.176487, -2.53522, 0.344787
317.38, 0.175237, -2.62372, 0.346508
317.39, 0.172955, -2.71405, 0.346307
317.4, 0.173083, -2.79878, 0.346676
317.41, 0.174116, -2.88325, 0.345306
317.42, 0.175899, -2.97038, 0.345663
317.43, 0.17502, -3.06063, 0.344635
317.44, 0.175425, -3.14995, 0.344715
317.45, 0.175887, -3.23718, 0.344246
317.46, 0.175859, -3.32676, 0.344318
317.47, 0.173301, -3.41424, 0.341935
317.48, 0.171641, -3.50394, 0.34285
317.49, 0.170623, -3.59383, 0.344395
317.5, 0.170594, -3.68199, 0.343288
317.51, 0.169422, -3.76874, 0.34247
317.52, 0.169712, -3.85789, 0.343381
317.53, 0.168301, -3.94622, 0.346575
317.54, 0.167181, -4.03317, 0.349491
317.55, 0.167882, -4.12197, 0.345715
317.56, 0.167108, -4.20923, 0.345801
317.57, 0.168825, -4.2979, 0.34534
317.58, 0.168722, -4.38587, 0.343592
317.59, 0.169393, -4.47559, 0.341745
317.6, 0.167339, -4.56366, 0.342397
317.61, 0.165856, -4.65084, 0.341948
317.62, 0.167332, -4.73734, 0.342053
317.63, 0.169195, -4.82551, 0.342232
317.64, 0.168269, -4.91445, 0.34269
317.65, 0.168078, -5.00128, 0.341134
317.66, 0.166216, -5.0871, 0.340692
317.67, 0.16417, -5.17212, 0.341357
317.68, 0.161893, -5.25888, 0.342007
317.69, 0.161367, -5.34336, 0.342123
317.7, 0.162551, -5.42912, 0.34251
317.71, 0.160483, -5.51278, 0.343451
317.72, 0.159985, -5.59454, 0.341906
317.73, 0.160542, -5.67653, 0.341648
317.74, 0.16042, -5.75944, 0.340841
317.75, 0.161164, -5.8432, 0.340399
317.76, 0.160428, -5.92546, 0.341063
317.77, 0.160898, -6.00558, 0.339623
317.78, 0.16005, -6.08774, 0.340292
317.79, 0.159674, -6.16554, 0.339491
317.8, 0.157811, -6.24546, 0.340172
317.81, 0.159467, -6.3257, 0.339361
317.82, 0.162013, -6.40471, 0.337823
317.83, 0.162878, -6.48329, 0.337411
317.84, 0.163082, -6.56041, 0.336897
317.85, 0.161923, -6.6341, 0.333621
317.86, 0.163609, -6.70639, 0.3323
317.87, 0.161958, -6.77892, 0.334654
317.88, 0.160777, -6.84974, 0.33638
317.89, 0.156427, -6.92518, 0.337907
317.9, 0.160276, -6.997, 0.338889
317.91, 0.160901, -7.06913, 0.336154
317.92, 0.158372, -7.14082, 0.333183
317.93, 0.157813, -7.20796, 0.333576
317.94, 0.159372, -7.27737, 0.334481
317.95, 0.156994, -7.34668, 0.336503
317.96, 0.159604, -7.41257, 0.335192
317.97, 0.156707, -7.47442, 0.334079
317.98, 0.153955, -7.53604, 0.336391
317.99, 0.153456, -7.59941, 0.336475
318, 0.153217, -7.6638, 0.337967
318.01, 0.153686, -7.72616, 0.340264
318.02, 0.153485, -7.78574, 0.338135
318.03, 0.153146, -7.84367, 0.337587
318.04, 0.154645, -7.90077, 0.33786
318.05, 0.152146, -7.95907, 0.337715
318.06, 0.154119, -8.01443, 0.338261
318.07, 0.154821, -8.0693, 0.337734
318.08, 0.152783, -8.12428, 0.338386
318.09, 0.152545, -8.17737, 0.340696
318.1, 0.150881, -8.2277, 0.341552
318.11, 0.151626, -8.27745, 0.339063
318.12, 0.153746, -8.32506, 0.337715
318.13, 0.156791, -8.37253, 0.338814
318.14, 0.155091, -8.41753, 0.33966
318.15, 0.156583, -8.46228, 0.339886
318.16, 0.159103, -8.50716, 0.338729
318.17, 0.156246, -8.54984, 0.340732
318.18, 0.157285, -8.58919, 0.344365
318.19, 0.155868, -8.62928, 0.344029
318.2, 0.154031, -8.66863, 0.341487
318.21, 0.154682, -8.70451, 0.342004
318.22, 0.156501, -8.73994, 0.343055
318.23, 0.157313, -8.77366, 0.340795
318.24, 0.157864, -8.80774, 0.33798
318.25, 0.155781, -8.84099, 0.336019
318.26, 0.155084, -8.87023, 0.339604
318.27, 0.15469, -8.8993, 0.34124
318.28, 0.154725, -8.92725, 0.341124
318.29, 0.153412, -8.95322, 0.340455
318.3, 0.152167, -8.97665, 0.339716
318.31, 0.150508, -8.9991, 0.342215
318.32, 0.151571, -9.01685, 0.34137
318.33, 0.151191, -9.03522, 0.342408
318.34, 0.152063, -9.05097, 0.343411
318.35, 0.153592, -9.06927, 0.34129
318.36, 0.15304, -9.08543, 0.340087
318.37, 0.153476, -9.0979, 0.341299
318.38, 0.154781, -9.10727, 0.341412
318.39, 0.153549, -9.11576, 0.341545
318.4, 0.155821, -9.12043, 0.341035
318.41, 0.156105, -9.12474, 0.342542
318.42, 0.156753, -9.12693, 0.341008
318.43, 0.153559, -9.12894, 0.342281
318.44, 0.151532, -9.13041, 0.342604
318.45, 0.149939, -9.12771, 0.344316
318.46, 0.151382, -9.12379, 0.344932
318.47, 0.151285, -9.1196, 0.343329
318.48, 0.151418, -9.11408, 0.342012
318.49, 0.150604, -9.10354, 0.341186
318.5, 0.149671, -9.0949, 0.340611
318.51, 0.147195, -9.08365, 0.3406
318.52, 0.148449, -9.06926, 0.340619
318.53, 0.149146, -9.05294, 0.342843
318.54, 0.148712, -9.03458, 0.341939
318.55, 0.147748, -9.01143, 0.345026
318.56, 0.146304, -8.98992, 0.343638
318.57, 0.147531, -8.9672, 0.341075
318.58, 0.149347, -8.94355, 0.340156
318.59, 0.148894, -8.91793, 0.344041
318.6, 0.149498, -8.88742, 0.345893
318.61, 0.147712, -8.85634, 0.344723
318.62, 0.147322, -8.82246, 0.344026
